0002c	14:10	R	csc_auto_delay[1][5]	4:0	x-x	x-x
0002c	19:15	R	csc_auto_delay[1][6]	4:0	x-x	x-x
0002c	24:20	R	csc_auto_delay[1][7]	4:0	x-x	x-x
0002c	29:25	R	csc_auto_delay[1][8]	4:0	x-x	x-x
0002c	34:30	R	csc_auto_delay[1][9]	4:0	x-x	x-x
0002c	39:35	R	csc_auto_delay[2][2]	4:0	x-x	x-x
0002c	44:40	R	csc_auto_delay[2][3]	4:0	x-x	x-x
0002c	49:45	R	csc_auto_delay[2][4]	4:0	x-x	x-x
0002c	54:50	R	csc_auto_delay[2][5]	4:0	x-x	x-x
0002c	59:55	R	csc_auto_delay[2][6]	4:0	x-x	x-x
0002d	4:0	R	csc_auto_delay[2][7]	4:0	x-x	x-x
0002d	9:5	R	csc_auto_delay[2][8]	4:0	x-x	x-x
0002d	14:10	R	csc_auto_delay[2][9]	4:0	x-x	x-x
0002d	19:15	R	csc_auto_delay[3][2]	4:0	x-x	x-x
0002d	24:20	R	csc_auto_delay[3][3]	4:0	x-x	x-x
0002d	29:25	R	csc_auto_delay[3][4]	4:0	x-x	x-x
0002d	34:30	R	csc_auto_delay[3][5]	4:0	x-x	x-x
0002d	39:35	R	csc_auto_delay[3][6]	4:0	x-x	x-x
0002d	44:40	R	csc_auto_delay[3][7]	4:0	x-x	x-x
0002d	49:45	R	csc_auto_delay[3][8]	4:0	x-x	x-x
0002d	54:50	R	csc_auto_delay[3][9]	4:0	x-x	x-x
0002d	59:55	R	csc_auto_delay[4][2]	4:0	x-x	x-x
0002e	4:0	R	csc_auto_delay[4][3]	4:0	x-x	x-x
0002e	9:5	R	csc_auto_delay[4][4]	4:0	x-x	x-x
0002e	14:10	R	csc_auto_delay[4][5]	4:0	x-x	x-x
0002e	19:15	R	csc_auto_delay[4][6]	4:0	x-x	x-x
0002e	24:20	R	csc_auto_delay[4][7]	4:0	x-x	x-x
0002e	29:25	R	csc_auto_delay[4][8]	4:0	x-x	x-x
0002e	34:30	R	csc_auto_delay[4][9]	4:0	x-x	x-x
0002e	39:35	R	csc_auto_delay_id1[0][0]	4:0	x-x	x-x
0002e	44:40	R	csc_auto_delay_id1[0][1]	4:0	x-x	x-x
0002e	49:45	R	csc_auto_delay_id1[0][2]	4:0	x-x	x-x
0002e	54:50	R	csc_auto_delay_id1[0][3]	4:0	x-x	x-x
0002e	59:55	R	csc_auto_delay_id1[0][4]	4:0	x-x	x-x
0002f	4:0	R	csc_auto_delay_id1[0][5]	4:0	x-x	x-x
0002f	9:5	R	csc_auto_delay_id1[0][6]	4:0	x-x	x-x
0002f	14:10	R	csc_auto_delay_id1[0][7]	4:0	x-x	x-x
0002f	19:15	R	csc_auto_delay_id1[1][0]	4:0	x-x	x-x
0002f	24:20	R	csc_auto_delay_id1[1][1]	4:0	x-x	x-x
0002f	29:25	R	csc_auto_delay_id1[1][2]	4:0	x-x	x-x
0002f	34:30	R	csc_auto_delay_id1[1][3]	4:0	x-x	x-x
0002f	39:35	R	csc_auto_delay_id1[1][4]	4:0	x-x	x-x
0002f	44:40	R	csc_auto_delay_id1[1][5]	4:0	x-x	x-x
0002f	49:45	R	csc_auto_delay_id1[1][6]	4:0	x-x	x-x
0002f	54:50	R	csc_auto_delay_id1[1][7]	4:0	x-x	x-x
0002f	59:55	R	csc_auto_delay_id1[2][0]	4:0	x-x	x-x
00030	4:0	R	csc_auto_delay_id1[2][1]	4:0	x-x	x-x
00030	9:5	R	csc_auto_delay_id1[2][2]	4:0	x-x	x-x
00030	14:10	R	csc_auto_delay_id1[2][3]	4:0	x-x	x-x
00030	19:15	R	csc_auto_delay_id1[2][4]	4:0	x-x	x-x
00030	24:20	R	csc_auto_delay_id1[2][5]	4:0	x-x	x-x
00030	29:25	R	csc_auto_delay_id1[2][6]	4:0	x-x	x-x
00030	34:30	R	csc_auto_delay_id1[2][7]	4:0	x-x	x-x
00030	39:35	R	csc_auto_delay_id1[3][0]	4:0	x-x	x-x
00030	44:40	R	csc_auto_delay_id1[3][1]	4:0	x-x	x-x
00030	49:45	R	csc_auto_delay_id1[3][2]	4:0	x-x	x-x
00030	54:50	R	csc_auto_delay_id1[3][3]	4:0	x-x	x-x
00030	59:55	R	csc_auto_delay_id1[3][4]	4:0	x-x	x-x
00031	4:0	R	csc_auto_delay_id1[3][5]	4:0	x-x	x-x
00031	9:5	R	csc_auto_delay_id1[3][6]	4:0	x-x	x-x
00031	14:10	R	csc_auto_delay_id1[3][7]	4:0	x-x	x-x
00031	19:15	R	csc_auto_delay_id1[4][0]	4:0	x-x	x-x
00031	24:20	R	csc_auto_delay_id1[4][1]	4:0	x-x	x-x
00031	29:25	R	csc_auto_delay_id1[4][2]	4:0	x-x	x-x
00031	34:30	R	csc_auto_delay_id1[4][3]	4:0	x-x	x-x
00031	39:35	R	csc_auto_delay_id1[4][4]	4:0	x-x	x-x
00031	44:40	R	csc_auto_delay_id1[4][5]	4:0	x-x	x-x
00031	49:45	R	csc_auto_delay_id1[4][6]	4:0	x-x	x-x
00031	54:50	R	csc_auto_delay_id1[4][7]	4:0	x-x	x-x
00031	59:55	R	csc_auto_delay_n[1]	4:0	x-x	x-x
00032	4:0	R	csc_auto_delay_n[2]	4:0	x-x	x-x
00032	9:5	R	csc_auto_delay_n[3]	4:0	x-x	x-x
00032	14:10	R	csc_auto_delay_n[4]	4:0	x-x	x-x
00032	19:15	R	csc_auto_delay_n[5]	4:0	x-x	x-x
00032	24:20	R	csc_auto_delay_n[6]	4:0	x-x	x-x
00032	29:25	R	csc_auto_delay_n[7]	4:0	x-x	x-x
00032	34:30	R	csc_auto_delay_n[8]	4:0	x-x	x-x
00032	39:35	R	csc_auto_delay_n[9]	4:0	x-x	x-x
00001	11:7	R/W	csc_manual_delay[0][2]	4:0	x-x	x-x
00001	16:12	R/W	csc_manual_delay[0][3]	4:0	x-x	x-x
00001	21:17	R/W	csc_manual_delay[0][4]	4:0	x-x	x-x
00001	26:22	R/W	csc_manual_delay[0][5]	4:0	x-x	x-x
00001	31:27	R/W	csc_manual_delay[0][6]	4:0	x-x	x-x
00001	36:32	R/W	csc_manual_delay[0][7]	4:0	x-x	x-x
00001	41:37	R/W	csc_manual_delay[0][8]	4:0	x-x	x-x
00001	46:42	R/W	csc_manual_delay[0][9]	4:0	x-x	x-x
00001	51:47	R/W	csc_manual_delay[1][2]	4:0	x-x	x-x
00001	56:52	R/W	csc_manual_delay[1][3]	4:0	x-x	x-x
00001	61:57	R/W	csc_manual_delay[1][4]	4:0	x-x	x-x
00002	4:0	R/W	csc_manual_delay[1][5]	4:0	x-x	x-x
00002	9:5	R/W	csc_manual_delay[1][6]	4:0	x-x	x-x
00002	14:10	R/W	csc_manual_delay[1][7]	4:0	x-x	x-x
00002	19:15	R/W	csc_manual_delay[1][8]	4:0	x-x	x-x
00002	24:20	R/W	csc_manual_delay[1][9]	4:0	x-x	x-x
00002	29:25	R/W	csc_manual_delay[2][2]	4:0	x-x	x-x
00002	34:30	R/W	csc_manual_delay[2][3]	4:0	x-x	x-x
00002	39:35	R/W	csc_manual_delay[2][4]	4:0	x-x	x-x
00002	44:40	R/W	csc_manual_delay[2][5]	4:0	x-x	x-x
00002	49:45	R/W	csc_manual_delay[2][6]	4:0	x-x	x-x
00002	54:50	R/W	csc_manual_delay[2][7]	4:0	x-x	x-x
00002	59:55	R/W	csc_manual_delay[2][8]	4:0	x-x	x-x
00003	4:0	R/W	csc_manual_delay[2][9]	4:0	x-x	x-x
00003	9:5	R/W	csc_manual_delay[3][2]	4:0	x-x	x-x
00003	14:10	R/W	csc_manual_delay[3][3]	4:0	x-x	x-x
00003	19:15	R/W	csc_manual_delay[3][4]	4:0	x-x	x-x
00003	24:20	R/W	csc_manual_delay[3][5]	4:0	x-x	x-x
00003	29:25	R/W	csc_manual_delay[3][6]	4:0	x-x	x-x
00003	34:30	R/W	csc_manual_delay[3][7]	4:0	x-x	x-x
00003	39:35	R/W	csc_manual_delay[3][8]	4:0	x-x	x-x
00003	44:40	R/W	csc_manual_delay[3][9]	4:0	x-x	x-x
00003	49:45	R/W	csc_manual_delay[4][2]	4:0	x-x	x-x
00003	54:50	R/W	csc_manual_delay[4][3]	4:0	x-x	x-x
00003	59:55	R/W	csc_manual_delay[4][4]	4:0	x-x	x-x
00004	4:0	R/W	csc_manual_delay[4][5]	4:0	x-x	x-x
00004	9:5	R/W	csc_manual_delay[4][6]	4:0	x-x	x-x
00004	14:10	R/W	csc_manual_delay[4][7]	4:0	x-x	x-x
00004	19:15	R/W	csc_manual_delay[4][8]	4:0	x-x	x-x
00004	24:20	R/W	csc_manual_delay[4][9]	4:0	x-x	x-x
00004	29:25	R/W	csc_manual_delay_id1[0][0]	4:0	x-x	x-x
00004	34:30	R/W	csc_manual_delay_id1[0][1]	4:0	x-x	x-x
00004	39:35	R/W	csc_manual_delay_id1[0][2]	4:0	x-x	x-x
00004	44:40	R/W	csc_manual_delay_id1[0][3]	4:0	x-x	x-x
00004	49:45	R/W	csc_manual_delay_id1[0][4]	4:0	x-x	x-x
00004	54:50	R/W	csc_manual_delay_id1[0][5]	4:0	x-x	x-x
00004	59:55	R/W	csc_manual_delay_id1[0][6]	4:0	x-x	x-x
00005	4:0	R/W	csc_manual_delay_id1[0][7]	4:0	x-x	x-x
00005	9:5	R/W	csc_manual_delay_id1[1][0]	4:0	x-x	x-x
00005	14:10	R/W	csc_manual_delay_id1[1][1]	4:0	x-x	x-x
00005	19:15	R/W	csc_manual_delay_id1[1][2]	4:0	x-x	x-x
00005	24:20	R/W	csc_manual_delay_id1[1][3]	4:0	x-x	x-x
00005	29:25	R/W	csc_manual_delay_id1[1][4]	4:0	x-x	x-x
00005	34:30	R/W	csc_manual_delay_id1[1][5]	4:0	x-x	x-x
00005	39:35	R/W	csc_manual_delay_id1[1][6]	4:0	x-x	x-x
00005	44:40	R/W	csc_manual_delay_id1[1][7]	4:0	x-x	x-x
00005	49:45	R/W	csc_manual_delay_id1[2][0]	4:0	x-x	x-x
00005	54:50	R/W	csc_manual_delay_id1[2][1]	4:0	x-x	x-x
