//clocks	label	frequency	pin	
refclk	111_0	125	AR10	
refclk	113_0	125	AF8	
refclk	116_0	125	N10	
refclk	118_0	125	E10	
refclk	211_0	125	AR35	
refclk	213_0	125	AF37	
refclk	216_0	125	N35	
refclk	218_0	125	E35	
refclk	110_1	640	BB8	
refclk	113_1	640	AH8	
refclk	116_1	640	R10	
refclk	118_1	640	G10	
refclk	211_1	640	AT37	
refclk	213_1	640	AH37	
refclk	216_1	640	R35	
refclk	218_1	640	G35	
